abnormalities, multiple	adenocarcinoma	adrenal gland diseases	albuminuria	alzheimer disease	amino acid metabolism, inborn errors	amyotrophic lateral sclerosis	anemia	anemia, aplastic	anemia, hemolytic	aneurysm	ankylosis	arrhythmias, cardiac	arteriosclerosis	arthritis	arthritis, rheumatoid	asthma	ataxia	autoimmune diseases	autoimmune diseases of the nervous system	bacterial infections	basal ganglia diseases	behcet syndrome	blood coagulation disorders	blood platelet disorders	blood protein disorders	bone diseases	bone diseases, developmental	bone diseases, metabolic	bone marrow diseases	brain diseases	brain diseases, metabolic	brain diseases, metabolic, inborn	breast diseases	breast neoplasms	bronchial diseases	carbohydrate metabolism, inborn errors	carcinoma	carcinoma, renal cell	cardiomegaly	cardiomyopathies	cardiomyopathy, dilated	cardiomyopathy, hypertrophic	cardiomyopathy, hypertrophic, familial	cardiovascular abnormalities	carotid artery diseases	celiac disease	central nervous system diseases	cerebellar ataxia	cerebellar diseases	cerebrovascular disorders	charcot-marie-tooth disease	cholestasis	cholestasis, intrahepatic	chromosome disorders	colitis	colitis, ulcerative	collagen diseases	colorectal neoplasms	congenital abnormalities	congenital disorders of glycosylation	connective tissue diseases	coronary artery disease	coronary disease	cranial nerve diseases	craniofacial abnormalities	crohn disease	death	death, sudden	death, sudden, cardiac	dementia	demyelinating diseases	diabetes mellitus	diabetes mellitus, type 1	diabetes mellitus, type 2	digestive system neoplasms	disorders of sex development	dna repair-deficiency disorders	dwarfism	dyskinesias	dysostoses	dyssomnias	ectodermal dysplasia	epilepsy	exophthalmos	eye diseases, hereditary	female urogenital diseases	gastrointestinal diseases	gastrointestinal neoplasms	genetic diseases, inborn	genetic diseases, x-linked	genital diseases, male	genital neoplasms, female	glioma	glomerulonephritis	goiter	gout	graves disease	hair diseases	head and neck neoplasms	heart arrest	heart defects, congenital	heart diseases	hematologic diseases	hemorrhagic disorders	hereditary sensory and motor neuropathy	heredodegenerative disorders, nervous system	hyperinsulinism	hypersensitivity	hypersensitivity, immediate	hyperthyroidism	hypopigmentation	hypothalamic diseases	hypotrichosis	immunologic deficiency syndromes	inflammatory bowel diseases	insulin resistance	intestinal diseases	intestinal neoplasms	joint diseases	keratosis	kidney diseases	kidney neoplasms	leprosy	leukemia	leukemia, lymphocytic, chronic, b-cell	leukemia, lymphoid	leukemia, myeloid	leukemia, myeloid, acute	limb deformities, congenital	lipid metabolism disorders	lipid metabolism, inborn errors	lipidoses	liver cirrhosis	liver cirrhosis, biliary	liver diseases	lung diseases	lung diseases, obstructive	lung neoplasms	lupus erythematosus, systemic	lymphatic diseases	lymphoma	lymphoma, non-hodgkin	lymphoproliferative disorders	lysosomal storage diseases	macular degeneration	malabsorption syndromes	malformations of cortical development	mental retardation, x-linked	metabolic diseases	metabolic syndrome x	metabolism, inborn errors	metal metabolism, inborn errors	mitochondrial diseases	motor neuron disease	movement disorders	multiple sclerosis	muscular diseases	muscular dystrophies	musculoskeletal abnormalities	mycobacterium infections	myeloproliferative disorders	myocardial infarction	myocardial ischemia	neoplasms, germ cell and embryonal	neoplastic syndromes, hereditary	nephritis	nervous system malformations	neurodegenerative diseases	neuroectodermal tumors	neuroendocrine tumors	neurologic manifestations	neuromuscular diseases	obesity	ocular motility disorders	osteochondrodysplasias	osteoporosis	ovarian diseases	ovarian neoplasms	pancreatic diseases	parkinson disease	parkinsonian disorders	peripheral nervous system diseases	peroxisomal disorders	pigmentation disorders	polyneuropathies	precursor cell lymphoblastic leukemia-lymphoma	prostatic diseases	prostatic neoplasms	proteinuria	psoriasis	purine-pyrimidine metabolism, inborn errors	renal tubular transport, inborn errors	respiratory hypersensitivity	retinal degeneration	retinal diseases	retinal dystrophies	retinitis pigmentosa	rheumatic diseases	sarcoma	skin abnormalities	skin diseases	skin diseases, genetic	skin diseases, vascular	sleep disorders	spastic paraplegia, hereditary	spinal cord diseases	spinal diseases	spinocerebellar ataxias	spinocerebellar degenerations	spondylarthropathies	spondylitis, ankylosing	tauopathies	thyroid diseases	urogenital abnormalities	urogenital neoplasms	urologic diseases	urologic neoplasms	uveitis	varicose veins	vascular diseases	vasculitis	vision disorders
abnormalities, multiple	18.1201536754592	0.000103523404868512	0.00135111625900292	0.00202614435904834	0.0023542989714786	3.4259587218442	0.000304095255672033	0.0020196824719755	0.000515088060204341	0.00218706129455195	0.000965182969358893	0.0119314405163976	8.24820870742205e-05	0.000376287730265767	0.000212991349221784	0.000250347248983742	0.000607938135377512	0.00315997195026116	0.000378827873377392	0.00387633649268386	0.000301568365303299	0.000694345702564462	0.00115993315473488	0.00144680716887536	0.000310856561449905	0.000662463546844843	0.00438527196178038	1.72230687145425	0.00264644314899882	0.00142048137227107	0.00189576073988855	0.00799411319486882	0.0514361532735636	0.000332713803789336	0.000912476568353456	0.000428372132383824	0.224433840821336	0.000325546349914693	0.000251414884031209	0.00113368077115449	0.000164330164008955	0.000792732199842269	0.000132869237420167	0.000253691465531417	0.00579976855670247	0.00209753517575772	1.44851189210764e-05	0.00260901041606751	0.00151950922950342	0.000583951182116341	0.00213173788262267	0.000257275166864168	0.00019126487275431	0.00014580373647071	6.44931576010435	1.15857604896693e-05	9.32601442921353e-05	0.00171487515859932	6.19852673415365e-05	0.0630824377087055	0.0192225770374748	0.00662534009973712	7.21805201474035e-05	8.37063564541935e-05	0.00145017850762192	7.9925057270762	1.4330557610708e-05	0.0071135787196688	0.000281732540402938	0.000161356911401967	0.00227266706177696	0.00203925003405768	1.87072371913631e-06	0.00126513407232463	5.19986207907756e-05	0.00220926739144688	0.00397909025042192	0.0069588675110214	3.13602648970705	0.00919195088794542	0.0981627196167735	0.00782439498284811	0.551178274062514	0.00292807396736196	0.0010609522196384	0.00905026904419089	0.00124103793637163	0.000278121093121481	0.000387463928691129	0.462747915681894	0.0282213233600784	0.000637103384556755	0.000253650897017536	0.00179785912409994	0.000208765767223222	0.00362969286124609	1.56655071374776e-05	0.00150255859738572	0.0865498044334308	0.0015343594768297	0.00216466041828032	0.0151166625750766	6.5379559941038e-05	0.000182503215859075	0.000423788072988367	0.0082576168796868	0.00137157397838186	1.62598827206321e-06	0.000452139556510065	0.0009956209126012	0.004133621449516	0.12857542905467	2.83209672397947e-05	0.0839309349788272	0.000403755433084075	1.07636112788832e-05	1.46434460737537e-06	3.37566320912753e-05	7.55457841794228e-05	0.000315566936524283	0.000616264486379755	0.000373246548214626	0.000589784900921244	0.00219185610436309	0.000143207784063114	0.000878645860753107	0.000207623885597518	8.28097758183484e-05	9.08980814793642e-05	0.0576049306697878	9.42784980408455e-06	0.0935820170436131	0.0410062987034998	0.00131567722911755	0.000196290722438329	0.00117345985187861	0.000422914393237212	0.00220847493323704	0.000226620873581494	0.000550598107062891	0.000132887030532063	7.57595538733359e-05	0.00011730599145995	0.000217616776696922	0.0124411879404254	0.000321257232223069	5.20823802735637e-05	0.00383599814163389	0.010696678871326	5.08435561965685e-06	1.32036210208139e-06	1.24572793735163	0.0502029778050035	0.00617471304448526	0.000431987337062693	0.00164283259125253	0.00237552602308208	0.000455916575310094	0.00562133054661557	0.0637908234652824	0.00127692787483505	0.00264366698018141	0.000211058928610578	8.66607073358611e-05	0.000612537965661543	0.0131092496272331	0.000404851131196354	0.0245002548342958	0.000528989424955662	0.00570801601511091	0.000916494390048632	0.00706307072867294	0.000144317368258997	1.46573042113399e-06	0.00218903871368615	0.100122772742683	0.000721249441939482	0.00113294406079072	0.000526861072852299	0.0009098669646462	0.000791403790629696	0.000303819125865894	0.00233421752005292	0.00347484816332746	0.0337489704136624	0.000608775902761211	0.00104595269396259	0.000944679596504538	0.00110819239407682	0.000278247809307351	0.000191750093603931	0.0399014395333218	0.0247068790011315	0.000833012315068087	0.000557100559572541	0.000270584815921738	0.000798680933844718	0.00487408965927973	0.000308524275520504	0.000174634345807214	0.941601704151842	0.000242568002550123	0.0110192577657748	0.00187108420649446	0.0108691025186802	0.0601736678363795	0.00105178370452635	0.000539744383551066	0.000725635290217598	0.00102125677458354	0.000784090798723574	0.000230430364192401	0.000844166808368415	0.00551801121224274	0.0146432693399497	0.000458861045660669	0.00146032221545104	0.00038165951478199	0.00076170352794271	0.00212600745615346	0.0036290040886536	0.00146065871692898	0.00248788743860914
adenocarcinoma	0.000103523404868512	4.3609208491636	0.0114956104654815	0.007320252120991	0.00914659386815711	0.000162840704769184	0.003684633670383	0.033324817792181	0.00500232503495126	0.0174555484279645	0.0151701404754941	0.0221701853902605	0.00133532663653959	0.00769078323475366	0.0123483006540431	0.036235152706674	0.00565291969567317	0.00929614281907299	0.00495192975850662	0.0114752756269339	0.0247456342634586	0.00362991561737424	0.0144019259366883	0.011695815959138	0.00256789770021141	0.00538198040838963	0.0143561675812315	0.000387764478955706	0.0409093563171175	0.0186786237028795	0.00303561225506237	0.00290405369860054	0.00106712522521142	0.00748438607829591	0.114364369277322	0.00552991934021869	0.00105307229745921	0.574012854383266	0.338877077176202	0.0238673286155253	0.00381065634742862	0.00658134825893623	0.00122940721932829	0.00357176272604217	0.0111851401108065	0.0140287923149555	0.0087345274750273	0.00560014959586106	0.0065408302782093	0.00314392596828062	0.0117121344800526	0.00213027994811091	0.00463311849957063	0.00260353815666873	0.000128665327221096	0.00537148211722609	0.0120424411938813	0.031487228077868	0.273980782823677	0.00261713118365779	0.00365816685133514	0.0404167799761489	0.00108556332116448	0.00118639408477459	0.00817163080348516	0.000122139581011874	0.0251655983515263	0.0198871501603646	0.00349029358213737	0.00204934105543864	0.00876757834246649	0.00586557686465951	0.000465436385516655	0.00708109299837461	0.00235117611288144	0.108903867334946	0.00875323250934232	0.0152187279541205	0.000284987233244068	0.0207165471629659	0.00302824474821077	0.0279620421734827	0.000598713837939235	0.00209164069675051	0.00646939129644795	0.00299680149197878	0.0128844279932064	0.0466304654576185	1.85384537210844	0.000605287074527867	0.00579817209342144	0.00862106345906585	0.263614373939455	0.0356929622628881	0.00209310752434029	0.00582007471636531	0.0025072935623044	0.0122503838538963	0.00326262628972053	0.15597543406839	0.0117882661686737	0.0182300089896648	0.00209755510726468	0.00302735701016541	0.00356421058267024	0.00615051125953822	0.00413553532730069	0.000389593973669851	0.0072882107879115	0.00667584812528643	0.0814109776954878	0.00134118540742646	0.00165853467582948	0.00248237135619662	0.00516867996234923	0.01563346182488	0.000320864394078619	0.00848169229516384	0.0695397211191481	0.00598048122910944	0.00249175618540051	0.00361708326119408	0.230208839825311	0.0149737786225818	0.0201888909186322	0.0155956186726654	0.024285860871677	0.0215698816663659	0.0599579920098487	0.00398943226125591	0.00195581646635904	0.00149179183686511	0.00463500044806264	0.0464425650578548	0.00353624584313262	0.0311293454387205	0.00874359562763289	0.0166541091892608	0.16550394494199	0.0108548942112953	0.00573094063153856	0.0303563862040343	0.244144256534253	0.0042423388772601	0.00553596918370518	0.00250864385318115	0.00814001704247535	0.00273921270214086	0.00430652911723157	0.000975116881725642	0.000328296235153013	0.000340853094996317	0.00424361182872062	0.0128262235006735	0.00335189515492321	0.00399849918172263	0.0192519760354358	0.00470372200113247	0.00292479069437262	0.00459726665441797	0.0218183905531371	0.0167388188508678	0.00207869324516841	0.00121892673362203	0.135392326049701	0.019430351244456	0.00329687364117866	0.00477802693593778	0.0034164263711245	0.0285859897521729	0.12209699561493	0.0168325128216573	0.00152193715397414	0.000351191248686017	0.00773875562984594	0.00295194845266975	0.018515406717942	0.0134311069880155	0.0152190818041523	0.0931265046431841	0.00552806003552457	0.00234379332032287	0.0129256432862512	0.00516073188401867	0.00458741097264521	0.00762772639510918	0.109463962935371	0.0159487796763102	0.0610055574914304	0.00227581907540741	0.010745998911322	0.00553844659415721	0.012093672068823	0.00779126701465794	0.00223292319591232	0.00232910973698489	0.0043180845258643	0.00273285345668325	0.00965360107066077	0.520278125825758	0.000335176149970906	0.00309766626670851	0.00421628957206494	0.0103713603148307	0.023939201518933	0.0031864076883032	0.00769397298135791	0.00595163609103492	0.0034988662619516	0.00276044152136812	0.00769823169694672	0.00638907388067605	0.00434226156050764	0.029694171910329	0.0154111981698966	0.185415288577839	0.0120646438000951	0.153002700664485	0.00647183295396925	0.0188627949173524	0.0204613273545058	0.0129817687803234	0.00901904749041784
adrenal gland diseases	0.00135111625900292	0.0114956104654815	2.42690560004711	0.0181972929611586	0.0188013123045965	0.00161206891592643	0.00778381954472386	0.0268741847511182	0.0159541709201123	0.0196908726726039	0.0179711925174008	0.0362508108231133	0.00488448370724649	0.0125198645635463	0.0102979384587087	0.0104994422453788	0.0114776897006909	0.0203142395011287	0.00847205753936456	0.0211487990843336	0.012199824355063	0.0101560511376286	0.0194075203065479	0.027687137350814	0.00750542715758127	0.0109650464970639	0.0133090844583884	0.00346273284072014	0.0253812091938108	0.0246791464586188	0.0081240696379007	0.00934795100492585	0.00539279613432311	0.019046284287827	0.0232037123971359	0.0096890167598851	0.00432435415182483	0.0775783766485083	0.0135094892672877	0.0198716037772157	0.00698463555747748	0.0133258634021053	0.0048148725255412	0.00763340315694334	0.0216193147565808	0.0195172230183878	0.00314477420171023	0.0105558161713665	0.0139836305675582	0.0076278863455765	0.0187554519843662	0.00655633614577486	0.00721795941342111	0.00623035046952291	0.00164392336654291	0.00281839752509894	0.00597212045011009	0.021669666931697	0.0073721951720405	0.012645286320126	0.00886642700871301	0.0302751651749881	0.0047925362252768	0.00508839030055051	0.0144457182472115	0.00136148580008136	0.00450251136300222	0.0346861985089677	0.00947574414082827	0.00657523298812811	0.0178619508862014	0.0123201328336718	0.00209936927121594	0.0162442522376711	0.00585314985220791	0.0229782667847851	0.439649822322483	0.0314010151220682	0.00239346760519961	0.0375067585754266	0.00790076913821599	0.03845556890649	0.00323761719286815	0.00844822620594062	0.0148486476302974	0.00885866195414672	0.0162122199631276	0.0118907649678679	0.0136694709315239	0.00335563455423285	0.0140335403553319	0.0144444872149475	0.0267837149412883	0.0167387225844346	0.00717249358954124	0.0131141045308909	0.00405829055315731	0.0174076885204281	0.122430774531757	0.0195151375702436	0.0224741327193962	0.0320600659002458	0.00493559492209856	0.00710910165830554	0.010418138021347	0.0117925945802725	0.0102241423544853	0.00334262969426032	0.0109702722389276	0.0139817085728862	0.03601497911019	0.00894463177325127	0.00478637730469406	0.00815905455929345	0.00786789556972378	0.00367951469866822	0.00285704636908326	0.00514031726952738	0.0113665769837549	0.00895802684266914	0.00913300363290891	0.00925207265705542	0.0223672072602111	0.018679136658618	0.0088578023400924	0.0147605366920594	0.00973849968532449	0.00677976852625986	0.00903138227993596	0.0115286954135802	0.00343472232737546	0.00685879392207199	0.0108039459792692	0.0257661523578927	0.00658883658195943	0.0209356297652295	0.0112085968888968	0.0215064684908288	0.00989791007145131	0.0136442186023412	0.00787039331555562	0.00721208456033909	0.00951363739233002	0.00722232492729361	0.0154471454176018	0.00750094511501782	0.00425812917193185	0.0103348445721444	0.0126294627699736	0.00352783867932333	0.00183674221703049	0.00272548931540966	0.0100773557852161	0.0239287164351613	0.00884855173908876	0.0109537270340761	0.0209258111373054	0.0081854175624168	0.00747101718245382	0.0121247147525685	0.020152940634513	0.0181241333389356	0.00716856355356432	0.00511497176887335	0.0230332522825448	0.0747263872958077	0.0102429279785263	0.0137293428723759	0.00945977564581767	0.034143423884536	0.0287765703237456	0.0318157961987005	0.00462386464813786	0.00184336720612324	0.0169762018877959	0.00959845102477732	0.0173805960520561	0.747116519625238	0.892969056717381	0.0238481894639806	0.0115187293900055	0.0077126082623108	0.0188294233500571	0.01403261448708	0.0141541228617878	0.0123985647703547	0.0190412735877476	0.0237851155616332	0.0194176821141254	0.00771431275891117	0.00943435351537287	0.0154506223558291	0.0238244013446616	0.0130268782733791	0.00671614672096299	0.00695731573341457	0.0115734577945757	0.00818720483292618	0.0121460328315145	0.0106856634838591	0.0020332909460969	0.0133064670878238	0.0101063239861198	0.0220777734706156	0.0406549721206857	0.00958069460206352	0.0139349289805172	0.0124917410836106	0.00900435632041532	0.00782840763104889	0.0145973455712142	0.00964117590690524	0.0120572823582542	0.049574432028247	0.0378113287174413	0.0709706977441551	0.016133315293519	0.012623959547665	0.0117074834852249	0.0252748306400804	0.030158866188948	0.0222681550312158	0.0197697941439566
albuminuria	0.00202614435904834	0.007320252120991	0.0181972929611586	2.03361235877671	0.0246573320732482	0.0024447718995847	0.0112299239495202	0.0295676073927273	0.00942452644755086	0.0255074220803492	0.0169107498826632	0.0409301203659043	0.00738520151477206	0.0305273194399123	0.00987430178186058	0.0177619799934419	0.0146631923057392	0.0267591394136526	0.013458684136565	0.0266347560031985	0.0118049020699922	0.0136591150048091	0.0206523608600545	0.0236212388223933	0.0118862920410292	0.0236313238238438	0.0161644932998776	0.00343201423316413	0.0339426538989719	0.019670333832744	0.00872141523389531	0.00988207649047194	0.00695708216500666	0.0130918483927442	0.0171647948937315	0.0129692056871233	0.00662770725731757	0.0110800216615462	0.0137631328083281	0.0258748971490023	0.0102141400567417	0.0151595429867935	0.00720314657564927	0.0101072604898476	0.0270759386542874	0.0516917625055421	0.00388487292656345	0.010465662071092	0.0195136827914811	0.0108404569431912	0.0250002798391883	0.0100972343535437	0.00950940085355934	0.00867485886244886	0.00226567987095611	0.00365098783976179	0.00950146497046145	0.0277543644798099	0.0070254536572228	0.00930473899592674	0.0114828405623359	0.0220850409938513	0.00780717253145896	0.00790972072300622	0.0183668324506628	0.00228770274168809	0.00482482596722743	0.0419887086622355	0.00925941719794637	0.0106590311331848	0.0231793621487416	0.0136120202780634	0.00954665867906061	2.10990865710122	0.563920757163272	0.0253325768802088	0.0232322224931046	0.0386205667356106	0.0028037347882357	0.0455832051220649	0.0106009618221384	0.04335292523847	0.00425593456764284	0.00938989790838771	0.0174814654558568	0.011926146654217	0.0194147862073417	0.0111391489708323	0.012549268341523	0.00374452819562029	0.0208017896536099	0.0166653642372715	0.0123490759104663	0.0168257597505266	0.0260309352111535	0.0169379768750681	0.00610440456816349	0.0198926953318502	0.0116280193440108	0.0189576796001619	0.0244660670507995	0.0384402222760388	0.00727780708510061	0.00923597463412135	0.0151087895729282	0.0153644508521869	0.0143082176561366	0.00290279618270599	0.0129982107956301	0.0179747215535105	0.0273092452661342	0.00798030736152541	0.00411265366596202	0.010853910169291	0.0115374338489117	0.00492898538605509	0.00275299337906266	0.00508551597729998	0.00695231841579944	0.0118518571712132	0.009590564608857	0.117019175716373	0.021872908459876	0.0284667856671667	0.00892769693172716	0.0170271201178904	0.0100459399142705	0.00762339129329946	0.00668473328263832	0.0138298371350129	0.00340560890149346	0.00717327630092939	0.0124558517249563	0.0208515378563826	0.0097813566205176	0.0189171265111087	0.0129164853608336	0.0256535834968312	0.0105028264670415	0.0272038656129583	0.00801795137536147	0.00765048579571531	0.0111301729387301	0.0122572688625844	0.0200406214402341	0.0114045793588821	0.00570556193898513	0.0125694487797247	0.0152828197141547	0.00289224177694438	0.00427985121146103	0.00291045509155949	0.0119269114780419	0.0281834997555793	0.0119197416095678	0.0137762136901154	0.0238833325121929	0.00971403731078301	0.0100810832432943	0.0142521387192658	0.0193207054921059	0.0222204744057937	0.0107564901841659	0.0093103738692546	0.0139218062793226	0.0304282158774186	0.0315625028480772	0.0169871393356672	0.0131950451318381	0.0372309367747748	0.0170083378727112	0.0394045773494481	0.00675014085826706	0.00198371083391603	0.0208199823281606	0.0098822327545132	0.0140099131361597	0.0182537852206849	0.0136520112049199	0.0233164335865539	0.01596768060892	0.0114596827171206	0.0238302609274506	0.0184729778426656	0.013172258046017	0.01354113671036	0.014000994475487	0.0171130559974269	0.0187640876690657	0.0319515825322352	0.0152979984738722	0.0199463090338416	0.0515645202050171	0.017975929798404	0.0103224735566637	0.0115740177677175	0.0167127229918845	0.0112752832129962	0.0114657885118593	0.0107790683079822	0.0033122803345951	0.00873219532129711	0.0138601004424624	0.0225123200726888	0.0493827067698906	0.0126573087725323	0.016707861249106	0.014119174398231	0.0125716730569297	0.0109515316802842	0.0170733675540008	0.0108103893676676	0.0172471962201662	0.0262093842145251	0.0220596545446211	0.0131313739266984	0.0232166903051779	0.0206547157831214	0.0149197186446036	0.023950849783918	0.0417377011698775	0.0213370347117604	0.025321861360537
alzheimer disease	0.0023542989714786	0.00914659386815711	0.0188013123045965	0.0246573320732482	2.03433559404526	0.00302129214643407	0.0221642450438211	0.0239147213514412	0.0100691969484116	0.0247713156894421	0.0174284816264471	0.0432719440689759	0.00789974335461933	0.012896294318833	0.010388511916125	0.0119226860814618	0.0154720978044877	0.029303652552114	0.0125331638908711	0.0338594983237416	0.0114164223450693	0.0435453944658448	0.0241023645769074	0.0210525626291721	0.0111420937337792	0.0143030912813391	0.0138382112398639	0.00388190256689603	0.0237370147564966	0.0204035511577535	0.0646459048461624	0.0262295463453079	0.014823540462003	0.0123444240046362	0.0213396704214774	0.013151327639556	0.00591901536851933	0.0137390099876526	0.0129566732624559	0.0190747601876895	0.00834577934078596	0.0165008801159188	0.00748354883747497	0.010715080592335	0.027776410760077	0.028255809859286	0.00428745439658448	0.0317216040905452	0.0203703709337229	0.0187860408377493	0.071317442923964	0.0106050226351219	0.00964283771006825	0.00904376633651193	0.00311706793986512	0.00386973634760778	0.00795998595022088	0.0199870137790956	0.00753496909929161	0.0106983451377934	0.0142013010442885	0.0242748482412342	0.0070345209221269	0.00741279333876808	0.0202092216609517	0.00287642363892645	0.00435659263062515	0.075620516232571	0.0129274204666643	0.00990536031713695	2.00458580491689	0.0257410796761176	0.00221789927966323	0.0203437766074244	0.00653897947635268	0.0260190841411317	0.0239161084771908	0.044845404935069	0.00312873140270006	0.0490685361394595	0.0123707093037422	0.0582027136888668	0.00471694033242107	0.0235903791813861	0.0185174000275318	0.0136429378823374	0.0242289860873465	0.0119368651362366	0.0143402028627161	0.00459896703298393	0.0227170977396557	0.0144983304474853	0.0122379027650646	0.08917371309724	0.0101116758079836	0.0169571290991441	0.0037463151220318	0.0224975886447152	0.012476416626783	0.023469479440355	0.0331040389634175	0.0382015087013365	0.00697383215114069	0.00950397042958111	0.0124074345371078	0.0174485225053468	0.0301503087875755	0.00211266398570172	0.0144619736337259	0.018362046380373	0.0334625309060202	0.00884169040172144	0.00623070127860704	0.0116650203092171	0.010936293733448	0.00395334330158548	0.00205184475176095	0.00536897060168095	0.00746308402249261	0.0110021196175164	0.00979273288415281	0.0118795726099551	0.0128833542128887	0.024925214685692	0.00942037231493848	0.0184572777268418	0.0118399676024608	0.00718946257515022	0.00802535547965354	0.0148490231306994	0.00385362339176243	0.00855694002952622	0.0201781435298766	0.0207528197720236	0.0100456870234444	0.0186349354560969	0.0131841010526171	0.0273094297746201	0.0124274675146169	0.0187990424320078	0.00867476095595171	0.0079358417410825	0.0111643376806207	0.0103972792258253	0.0214410172925084	0.0137291851153634	0.00596783658788866	0.0189181439458876	0.0171253107335873	0.00293241268423809	0.00203003618935581	0.00342965800178038	0.0136247381597687	0.0323456036030332	0.021092973686708	0.0307638414862812	0.0723930527199809	0.010643711740559	0.0114872563866915	0.0148938743915357	0.0209975266958097	0.0229150288526034	0.0103919432942306	0.00751815656247855	0.023157888706778	0.0323578399792479	0.0126459296627318	0.0498665172262437	0.150856015644858	0.0385580293408253	0.0187975578987142	0.0412060133984319	0.00812434343654452	0.00206277390519892	0.0428189917561004	0.0116518108447334	0.0158048846745173	0.0184167438500546	0.0146840635736739	0.0155841325669193	0.0618023499873075	0.0368277446569625	0.0264471671371737	0.0216669199465799	0.0146160635773053	0.0166733724307772	0.0403768001597352	0.0184676204562975	0.0221369443568829	0.0112588285464568	0.0101395960295982	0.0209168023070375	0.0285039487520352	0.0177486822726677	0.0105118090510823	0.0111138633263399	0.0172558423688225	0.0121482788063823	0.0128873659071268	0.0103612768697873	0.00362397936347784	0.00917116762395642	0.0145822369266585	0.0254570558796668	0.0703493719789983	0.0236625722430529	0.0195071753986759	0.0145559748731426	0.0234421696029454	0.0219649426115603	0.0173982278770303	0.0109827432725305	0.0783908694386564	0.0310281265884543	0.0241279498086368	0.0148146949924578	0.0220918537695047	0.0141375816245722	0.0149376864377999	0.0247652797474939	0.033872080017618	0.0221423078551051	0.0310438606355136
